Complaint ID,Product,Issue,State,Date received,Submitted via,Resolution Time Reponse
11892,Mortgage,"Complaint: Loan servicing, payments, escrow account",AL,2014-04-14 00:00:00,Web,Instant
11893,Debt collection,Complaint: False statements or representation,LA,2014-07-18 00:00:00,Web,Instant
11894,Mortgage,"Complaint: Loan servicing, payments, escrow account",IL,2015-01-13 00:00:00,Web,Instant
11895,Debt collection,"Complaint: Loan modification,collection,foreclosure",IA,2013-08-28 00:00:00,Ema,Fast
11896,Credit card,Complaint: Collection debt dispute,NV,2013-02-19 00:00:00,Pho,Fast
11897,Credit card,Complaint: Customer service / Customer relations,WI,2014-04-12 00:00:00,Web,Instant
11898,Bank account or service,"Complaint: Account opening, closing, or management",CA,2014-02-26 00:00:00,Web,Instant
11899,Bank account or service,"Complaint: Account opening, closing, or management",NY,2014-09-25 00:00:00,Web,Instant
11900,Debt collection,"Complaint: Loan modification,collection,foreclosure",PA,2015-09-01 00:00:00,Web,Instant
11901,Consumer Loan,Complaint: Managing the loan or lease,NY,2015-08-10 00:00:00,Web,Instant
11902,Mortgage,"Complaint: Loan servicing, payments, escrow account",VT,2016-05-01 00:00:00,Web,Instant
11903,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2014-02-15 00:00:00,Web,Fast
11904,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2016-04-20 00:00:00,Ema,Instant
11905,Mortgage,"Complaint: Loan servicing, payments, escrow account",NM,2013-07-10 00:00:00,Ema,Fast
11906,Bank account or service,"Complaint: Account opening, closing, or management",TX,2015-08-01 00:00:00,Web,Instant
11907,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2015-07-22 00:00:00,Web,Instant
11908,Debt collection,Complaint: False statements or representation,MS,2016-07-26 00:00:00,Web,Instant
11909,Student loan,Complaint: Dealing with my lender or servicer,IL,2014-12-17 00:00:00,Web,Fast
11910,Mortgage,"Complaint: Loan servicing, payments, escrow account",NY,2015-03-18 00:00:00,Web,Fast
11911,Bank account or service,"Complaint: Account opening, closing, or management",MA,2014-10-09 00:00:00,Pho,Fast
11912,Debt collection,"Complaint: Loan modification,collection,foreclosure",WA,2014-09-15 00:00:00,Web,Fast
11913,Credit card,Complaint: Closing/Cancelling account,CO,2013-02-13 00:00:00,Web,Instant
11914,Credit reporting,Complaint: Credit reporting company's investigation,LA,2015-05-28 00:00:00,Web,Instant
11915,Credit reporting,Complaint: Unable to get credit report/credit score,NY,2014-08-28 00:00:00,Web,Instant
11916,Mortgage,"Complaint: Loan servicing, payments, escrow account",MA,2013-02-15 00:00:00,Web,Fast
11917,Credit reporting,Complaint: Credit reporting company's investigation,CA,2014-08-18 00:00:00,Web,Instant
11918,Bank account or service,Complaint: Deposits and withdrawals,IL,2016-08-08 00:00:00,Web,Instant
11919,Bank account or service,Complaint: Deposits and withdrawals,CA,2015-04-27 00:00:00,Web,Instant
11920,Consumer Loan,Complaint: Taking out the loan or lease,AZ,2016-08-24 00:00:00,Web,Instant
11921,Mortgage,"Complaint: Loan servicing, payments, escrow account",IL,2016-01-07 00:00:00,Web,Instant
11922,Student loan,Complaint: Dealing with my lender or servicer,NV,2014-01-24 00:00:00,Web,Instant
11923,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2015-10-18 00:00:00,Web,Instant
11924,Debt collection,Complaint: False statements or representation,TX,2016-05-05 00:00:00,Web,Instant
11925,Debt collection,Complaint: Improper contact or sharing of info,FL,2016-04-29 00:00:00,Web,Instant
11926,Bank account or service,Complaint: Using a debit or ATM card,CA,2013-08-01 00:00:00,Web,Fast
11927,Mortgage,Complaint: Settlement process and costs,NY,2015-04-13 00:00:00,Web,Instant
11928,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2016-09-02 00:00:00,Web,Instant
11929,Consumer Loan,Complaint: Shopping for a loan or lease,VA,2014-04-02 00:00:00,Web,Instant
11930,Credit reporting,Complaint: Credit reporting company's investigation,CA,2013-09-23 00:00:00,Web,Instant
11931,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2013-10-04 00:00:00,Ema,Fast
11932,Credit card,Complaint: Credit determination,CA,2015-11-30 00:00:00,Web,Instant
11933,Debt collection,Complaint: False statements or representation,CA,2014-10-17 00:00:00,Web,Instant
11934,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2014-08-22 00:00:00,Web,Instant
11935,Mortgage,"Complaint: Loan servicing, payments, escrow account",NV,2013-08-29 00:00:00,Web,Fast
11936,Student loan,Complaint: Can't repay my loan,IL,2014-05-12 00:00:00,Ema,Fast
11937,Bank account or service,"Complaint: Account opening, closing, or management",TX,2015-05-22 00:00:00,Pho,Fast
11938,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2013-08-19 00:00:00,Web,Fast
11939,Credit card,Complaint: Closing/Cancelling account,NC,2015-01-04 00:00:00,Pos,Fast
11940,Student loan,Complaint: Dealing with my lender or servicer,MI,2016-03-05 00:00:00,Pho,Instant
11941,Mortgage,"Complaint: Loan servicing, payments, escrow account",DC,2016-05-25 00:00:00,Ema,Fast
11942,Debt collection,"Complaint: Loan modification,collection,foreclosure",CA,2015-03-18 00:00:00,Web,Instant
11943,Bank account or service,"Complaint: Account opening, closing, or management",FL,2014-06-01 00:00:00,Ema,Fast
11944,Bank account or service,Complaint: Using a debit or ATM card,AZ,2015-05-29 00:00:00,Web,Instant
11945,Debt collection,Complaint: Taking/threatening an illegal action,FL,2015-11-17 00:00:00,Fax,Fast
11946,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2015-11-16 00:00:00,Web,Instant
11947,Bank account or service,"Complaint: Account opening, closing, or management",PA,2016-08-23 00:00:00,Ema,Fast
11948,Debt collection,Complaint: Communication tactics,GA,2016-05-25 00:00:00,Web,Instant
11949,Student loan,Complaint: Dealing with my lender or servicer,FL,2014-06-08 00:00:00,Web,Instant
11950,Student loan,Complaint: Dealing with my lender or servicer,NJ,2016-03-19 00:00:00,Web,Instant
11951,Debt collection,Complaint: Communication tactics,MD,2016-07-07 00:00:00,Ema,Fast
11952,Debt collection,Complaint: Improper contact or sharing of info,TX,2016-05-18 00:00:00,Web,Instant
11953,Debt collection,"Complaint: Loan modification,collection,foreclosure",CA,2015-12-30 00:00:00,Web,Instant
11954,Bank account or service,"Complaint: Making/receiving payments, sending money",FL,2015-02-11 00:00:00,Ema,Fast
11955,Debt collection,Complaint: Communication tactics,FL,2015-01-28 00:00:00,Web,Instant
11956,Debt collection,Complaint: Improper contact or sharing of info,TX,2014-08-07 00:00:00,Web,Fast
11957,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2015-04-12 00:00:00,Web,Instant
11958,Credit reporting,Complaint: Credit monitoring or identity protection,CA,2015-09-17 00:00:00,Web,Fast
11959,Payday loan,Complaint: Received a loan I didn't apply for,WI,2013-11-22 00:00:00,Pos,Fast
11960,Mortgage,"Complaint: Loan servicing, payments, escrow account",NY,2014-05-22 00:00:00,Web,Instant
11961,Credit card,Complaint: Closing/Cancelling account,PA,2015-07-13 00:00:00,Ema,Fast
11962,Credit reporting,Complaint: Credit reporting company's investigation,VA,2013-02-22 00:00:00,Web,Instant
11963,Credit reporting,Complaint: Unable to get credit report/credit score,TX,2015-11-29 00:00:00,Web,Instant
11964,Bank account or service,"Complaint: Account opening, closing, or management",MD,2016-02-27 00:00:00,Web,Instant
11965,Debt collection,Complaint: Communication tactics,MI,2013-09-17 00:00:00,Pho,Fast
11966,Consumer Loan,Complaint: Taking out the loan or lease,VA,2014-02-10 00:00:00,Web,Instant
11967,Mortgage,Complaint: Credit decision / Underwriting,MI,2015-10-28 00:00:00,Web,Instant
11968,Payday loan,Complaint: Charged bank acct wrong day or amt,TX,2016-10-10 00:00:00,Web,Instant
11969,Credit card,Complaint: Closing/Cancelling account,CA,2015-09-09 00:00:00,Web,Instant
11970,Mortgage,"Complaint: Loan servicing, payments, escrow account",NY,2013-04-22 00:00:00,Ema,Fast
11971,Bank account or service,"Complaint: Account opening, closing, or management",CA,2013-07-19 00:00:00,Ema,Fast
11972,Bank account or service,"Complaint: Account opening, closing, or management",IL,2015-07-21 00:00:00,Ema,Instant
11973,Debt collection,Complaint: Communication tactics,NY,2014-04-30 00:00:00,Ema,Fast
11974,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2016-08-26 00:00:00,Ema,Fast
11975,Mortgage,"Complaint: Loan servicing, payments, escrow account",TN,2014-10-23 00:00:00,Web,Instant
11976,Bank account or service,Complaint: Deposits and withdrawals,FL,2016-07-06 00:00:00,Pho,Instant
11977,Credit card,Complaint: Closing/Cancelling account,DC,2015-11-06 00:00:00,Web,Instant
11978,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2015-12-24 00:00:00,Web,Instant
11979,Mortgage,"Complaint: Loan servicing, payments, escrow account",IL,2015-10-02 00:00:00,Web,Instant
11980,Payday loan,Complaint: Can't contact lender,KS,2015-02-20 00:00:00,Web,Fast
11981,Credit card,Complaint: Billing disputes,MN,2015-01-09 00:00:00,Ema,Fast
11982,Consumer Loan,Complaint: Managing the loan or lease,CA,2013-06-26 00:00:00,Web,Instant
11983,Bank account or service,Complaint: Problems caused by my funds being low,FL,2016-05-23 00:00:00,Ema,Fast
11984,Credit reporting,Complaint: Credit reporting company's investigation,FL,2014-10-06 00:00:00,Web,Instant
11985,Debt collection,"Complaint: Loan modification,collection,foreclosure",NJ,2015-07-31 00:00:00,Web,Instant
11986,Student loan,Complaint: Can't repay my loan,FL,2014-05-06 00:00:00,Web,Instant
11987,Bank account or service,"Complaint: Account opening, closing, or management",CA,2015-01-24 00:00:00,Web,Fast
11988,Consumer Loan,Complaint: Problems when you are unable to pay,TX,2015-10-05 00:00:00,Web,Instant
11989,Debt collection,Complaint: Communication tactics,GA,2013-07-19 00:00:00,Pho,Fast
11990,Credit reporting,Complaint: Credit reporting company's investigation,FL,2014-05-11 00:00:00,Web,Instant
11991,Debt collection,"Complaint: Loan modification,collection,foreclosure",MN,2016-04-22 00:00:00,Ema,Fast
11992,Debt collection,Complaint: False statements or representation,PA,2015-11-24 00:00:00,Web,Instant
11993,Credit reporting,Complaint: Credit monitoring or identity protection,MO,2015-12-17 00:00:00,Web,Instant
11994,Mortgage,"Complaint: Loan servicing, payments, escrow account",IL,2014-10-17 00:00:00,Ema,Instant
11995,Consumer Loan,Complaint: Problems when you are unable to pay,WI,2016-08-20 00:00:00,Web,Instant
11996,Mortgage,"Complaint: Loan servicing, payments, escrow account",GA,2014-08-21 00:00:00,Web,Instant
11997,Consumer Loan,Complaint: Taking out the loan or lease,SC,2014-10-11 00:00:00,Web,Instant
11998,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2015-08-07 00:00:00,Web,Instant
11999,Debt collection,"Complaint: Loan modification,collection,foreclosure",CA,2016-02-18 00:00:00,Web,Instant
12000,Debt collection,Complaint: Communication tactics,TN,2015-01-22 00:00:00,Web,Instant
12001,Credit card,Complaint: Closing/Cancelling account,NY,2016-05-04 00:00:00,Web,Instant
12002,Bank account or service,Complaint: Problems caused by my funds being low,CT,2016-08-09 00:00:00,Web,Instant
12003,Mortgage,"Complaint: Loan servicing, payments, escrow account",MI,2015-02-25 00:00:00,Web,Instant
12004,Consumer Loan,Complaint: Taking out the loan or lease,RI,2015-10-22 00:00:00,Web,Fast
12005,Credit card,Complaint: Billing disputes,NJ,2014-08-30 00:00:00,Web,Instant
12006,Mortgage,"Complaint: Loan servicing, payments, escrow account",WA,2016-05-16 00:00:00,Web,Instant
12007,Credit card,Complaint: Payoff process,SC,2016-02-21 00:00:00,Web,Fast
12008,Credit reporting,Complaint: Unable to get credit report/credit score,MD,2014-02-28 00:00:00,Web,Instant
12009,Mortgage,"Complaint: Application, originator, mortgage broker",WY,2015-05-21 00:00:00,Web,Instant
12010,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2014-05-21 00:00:00,Pho,Fast
12011,Consumer Loan,Complaint: Problems when you are unable to pay,PA,2014-03-08 00:00:00,Web,Instant
12012,Bank account or service,Complaint: Deposits and withdrawals,VT,2016-06-16 00:00:00,Web,Fast
12013,Credit card,Complaint: Payoff process,ID,2016-02-08 00:00:00,Pos,Fast
12014,Debt collection,"Complaint: Loan modification,collection,foreclosure",VA,2016-08-16 00:00:00,Web,Fast
12015,Debt collection,"Complaint: Loan modification,collection,foreclosure",TN,2015-03-04 00:00:00,Web,Instant
12016,Bank account or service,"Complaint: Making/receiving payments, sending money",WA,2016-01-15 00:00:00,Web,Instant
12017,Mortgage,"Complaint: Loan servicing, payments, escrow account",WI,2016-12-05 00:00:00,Web,Instant
12018,Mortgage,"Complaint: Loan servicing, payments, escrow account",VT,2016-10-08 00:00:00,Ema,Fast
12019,Credit reporting,Complaint: Unable to get credit report/credit score,WA,2014-01-29 00:00:00,Web,Instant
12020,Mortgage,"Complaint: Application, originator, mortgage broker",VA,2016-08-02 00:00:00,Ema,Fast
12021,Bank account or service,Complaint: Problems caused by my funds being low,FL,2013-09-14 00:00:00,Web,Fast
12022,Credit card,Complaint: Late fee,CA,2015-07-14 00:00:00,Web,Instant
12023,Mortgage,"Complaint: Loan servicing, payments, escrow account",WA,2013-08-28 00:00:00,Web,Fast
12024,Bank account or service,"Complaint: Account opening, closing, or management",OH,2013-05-11 00:00:00,Ema,Fast
12025,Consumer Loan,Complaint: Received a loan I didn't apply for,OH,2016-08-31 00:00:00,Pho,Instant
12026,Consumer Loan,Complaint: Taking out the loan or lease,IL,2015-04-29 00:00:00,Web,Fast
12027,Credit reporting,Complaint: Credit reporting company's investigation,AL,2014-12-21 00:00:00,Web,Fast
12028,Credit card,Complaint: Delinquent account,GA,2015-09-01 00:00:00,Web,Instant
12029,Mortgage,"Complaint: Application, originator, mortgage broker",AZ,2016-06-13 00:00:00,Web,Instant
12030,Credit reporting,Complaint: Credit reporting company's investigation,OH,2016-08-26 00:00:00,Web,Instant
12031,Mortgage,"Complaint: Loan servicing, payments, escrow account",LA,2015-11-06 00:00:00,Web,Instant
12032,Credit reporting,Complaint: Unable to get credit report/credit score,TX,2015-12-06 00:00:00,Web,Instant
12033,Debt collection,Complaint: Communication tactics,GA,2014-10-23 00:00:00,Web,Fast
12034,Credit card,Complaint: Billing disputes,FL,2013-03-21 00:00:00,Web,Fast
12035,Debt collection,Complaint: Improper contact or sharing of info,TN,2014-05-18 00:00:00,Web,Instant
12036,Credit card,Complaint: Billing disputes,FL,2014-02-18 00:00:00,Web,Instant
12037,Credit card,Complaint: Identity theft / Fraud / Embezzlement,VA,2016-06-06 00:00:00,Web,Instant
12038,Credit reporting,Complaint: Credit reporting company's investigation,WI,2016-12-07 00:00:00,Web,Instant
12039,Debt collection,"Complaint: Loan modification,collection,foreclosure",CO,2014-01-22 00:00:00,Web,Fast
12040,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2013-01-24 00:00:00,Pos,Fast
12041,Bank account or service,Complaint: Deposits and withdrawals,WV,2016-08-02 00:00:00,Web,Instant
12042,Bank account or service,"Complaint: Account opening, closing, or management",NJ,2014-02-19 00:00:00,Ema,Fast
12043,Bank account or service,Complaint: Problems caused by my funds being low,GA,2015-06-08 00:00:00,Web,Instant
12044,Bank account or service,"Complaint: Account opening, closing, or management",FL,2014-05-24 00:00:00,Web,Instant
12045,Credit card,Complaint: Billing disputes,AZ,2015-03-20 00:00:00,Ema,Fast
12046,Bank account or service,"Complaint: Account opening, closing, or management",FL,2015-03-24 00:00:00,Ema,Fast
12047,Mortgage,"Complaint: Loan servicing, payments, escrow account",NJ,2016-06-23 00:00:00,Pho,Instant
12048,Debt collection,Complaint: Improper contact or sharing of info,ID,2016-03-02 00:00:00,Web,Instant
12049,Credit card,Complaint: Credit determination,TN,2013-02-25 00:00:00,Pho,Instant
12050,Credit card,Complaint: Late fee,ID,2015-02-05 00:00:00,Web,Instant
12051,Mortgage,"Complaint: Application, originator, mortgage broker",VA,2014-05-21 00:00:00,Web,Instant
12052,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2015-03-08 00:00:00,Web,Instant
12053,Credit card,Complaint: Delinquent account,WI,2014-03-19 00:00:00,Ema,Fast
12054,Consumer Loan,Complaint: Managing the loan or lease,NJ,2014-02-22 00:00:00,Web,Fast
12055,Credit reporting,Complaint: Unable to get credit report/credit score,IL,2014-06-17 00:00:00,Web,Instant
12056,Debt collection,Complaint: False statements or representation,AL,2015-10-02 00:00:00,Web,Instant
12057,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2014-11-17 00:00:00,Web,Instant
12058,Credit card,Complaint: Closing/Cancelling account,CA,2015-08-19 00:00:00,Web,Instant
12059,Credit card,Complaint: Billing disputes,FL,2016-10-08 00:00:00,Web,Instant
12060,Mortgage,Complaint: Settlement process and costs,KY,2013-05-16 00:00:00,Pho,Fast
12061,Credit card,Complaint: Transaction issue,FL,2014-10-14 00:00:00,Web,Instant
12062,Mortgage,"Complaint: Loan servicing, payments, escrow account",OH,2016-04-20 00:00:00,Pho,Fast
12063,Payday loan,Complaint: Received a loan I didn't apply for,TX,2016-10-08 00:00:00,Web,Fast
12064,Bank account or service,"Complaint: Account opening, closing, or management",IN,2014-12-25 00:00:00,Web,Instant
12065,Student loan,Complaint: Can't repay my loan,CA,2014-09-16 00:00:00,Web,Instant
12066,Mortgage,"Complaint: Loan servicing, payments, escrow account",MD,2016-06-30 00:00:00,Web,Instant
12067,Consumer Loan,Complaint: Managing the loan or lease,NJ,2014-01-10 00:00:00,Web,Instant
12068,Bank account or service,Complaint: Deposits and withdrawals,NC,2014-10-27 00:00:00,Web,Fast
12069,Mortgage,Complaint: Settlement process and costs,MA,2013-03-20 00:00:00,Web,Fast
12070,Student loan,Complaint: Dealing with my lender or servicer,CA,2015-12-16 00:00:00,Web,Instant
12071,Credit card,Complaint: APR or interest rate,OH,2016-01-03 00:00:00,Ema,Fast
12072,Bank account or service,"Complaint: Account opening, closing, or management",KY,2014-04-22 00:00:00,Pos,Fast
12073,Bank account or service,"Complaint: Account opening, closing, or management",FL,2015-10-27 00:00:00,Web,Instant
12074,Credit reporting,Complaint: Improper use of my credit report,MI,2015-06-24 00:00:00,Web,Instant
12075,Mortgage,"Complaint: Loan servicing, payments, escrow account",NJ,2016-04-14 00:00:00,Web,Instant
12076,Student loan,Complaint: Dealing with my lender or servicer,MA,2016-07-18 00:00:00,Web,Instant
12077,Debt collection,"Complaint: Loan modification,collection,foreclosure",CA,2014-01-23 00:00:00,Web,Instant
12078,Credit reporting,Complaint: Credit reporting company's investigation,MD,2015-01-12 00:00:00,Web,Instant
12079,Debt collection,"Complaint: Loan modification,collection,foreclosure",PA,2013-12-30 00:00:00,Web,Instant
12080,Consumer Loan,Complaint: Taking out the loan or lease,UT,2016-01-02 00:00:00,Web,Fast
12081,Credit card,Complaint: Billing disputes,MN,2013-03-27 00:00:00,Ema,Instant
12082,Debt collection,"Complaint: Loan modification,collection,foreclosure",PA,2016-02-24 00:00:00,Web,Instant
12083,Consumer Loan,Complaint: Managing the loan or lease,CA,2016-05-19 00:00:00,Web,Instant
12084,Debt collection,"Complaint: Loan modification,collection,foreclosure",TX,2014-04-18 00:00:00,Web,Instant
12085,Mortgage,"Complaint: Loan servicing, payments, escrow account",MD,2013-10-22 00:00:00,Pos,Fast
12086,Bank account or service,Complaint: Deposits and withdrawals,CA,2015-09-15 00:00:00,Pho,Fast
12087,Consumer Loan,Complaint: Problems when you are unable to pay,NJ,2015-11-21 00:00:00,Ema,Fast
12088,Mortgage,"Complaint: Loan servicing, payments, escrow account",NJ,2014-08-13 00:00:00,Web,Fast
12089,Bank account or service,"Complaint: Account opening, closing, or management",WA,2013-03-28 00:00:00,Ema,Instant
12090,Student loan,Complaint: Can't repay my loan,NY,2014-09-19 00:00:00,Web,Instant
12091,Debt collection,Complaint: Improper contact or sharing of info,CA,2013-11-21 00:00:00,Web,Instant
12092,Debt collection,"Complaint: Loan modification,collection,foreclosure",TN,2014-09-10 00:00:00,Web,Fast
12093,Credit reporting,Complaint: Unable to get credit report/credit score,VA,2014-12-09 00:00:00,Web,Instant
12094,Debt collection,Complaint: Improper contact or sharing of info,WA,2015-05-13 00:00:00,Web,Instant
12095,Credit card,Complaint: Credit line increase/decrease,MI,2014-12-31 00:00:00,Web,Instant
12096,Credit card,Complaint: Identity theft / Fraud / Embezzlement,MD,2015-03-23 00:00:00,Pho,Fast
12097,Debt collection,Complaint: False statements or representation,FL,2015-04-21 00:00:00,Pho,Fast
12098,Consumer Loan,Complaint: Managing the loan or lease,NJ,2016-03-14 00:00:00,Ema,Fast
12099,Credit card,Complaint: Customer service / Customer relations,WI,2014-09-26 00:00:00,Web,Instant
12100,Mortgage,"Complaint: Loan servicing, payments, escrow account",NH,2014-11-13 00:00:00,Web,Instant
12101,Mortgage,"Complaint: Application, originator, mortgage broker",NY,2013-07-20 00:00:00,Web,Fast
12102,Consumer Loan,Complaint: Managing the loan or lease,MN,2015-05-19 00:00:00,Web,Instant
12103,Consumer Loan,Complaint: Shopping for a loan or lease,GA,2015-08-30 00:00:00,Web,Instant
12104,Debt collection,Complaint: False statements or representation,CO,2015-01-20 00:00:00,Web,Fast
12105,Bank account or service,"Complaint: Account opening, closing, or management",OH,2013-10-20 00:00:00,Web,Fast
12106,Credit card,Complaint: Customer service / Customer relations,FL,2016-10-23 00:00:00,Web,Instant
12107,Credit reporting,Complaint: Improper use of my credit report,FL,2014-03-30 00:00:00,Web,Instant
12108,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2016-06-05 00:00:00,Web,Instant
12109,Bank account or service,"Complaint: Account opening, closing, or management",MD,2015-10-03 00:00:00,Web,Instant
12110,Bank account or service,"Complaint: Account opening, closing, or management",VA,2014-06-06 00:00:00,Web,Instant
12111,Credit reporting,Complaint: Credit reporting company's investigation,FL,2014-08-08 00:00:00,Web,Instant
12112,Credit card,Complaint: Forbearance / Workout plans,AL,2013-08-20 00:00:00,Web,Fast
12113,Other financial service,Complaint: Incorrect exchange rate,TN,2015-01-13 00:00:00,Web,Fast
12114,Mortgage,Complaint: Credit decision / Underwriting,IA,2015-11-16 00:00:00,Web,Instant
12115,Bank account or service,Complaint: Deposits and withdrawals,MS,2013-10-06 00:00:00,Ema,Fast
12116,Student loan,Complaint: Can't repay my loan,CA,2015-09-12 00:00:00,Web,Instant
12117,Mortgage,"Complaint: Loan servicing, payments, escrow account",MA,2013-01-27 00:00:00,Web,Fast
12118,Debt collection,Complaint: Communication tactics,MD,2016-01-15 00:00:00,Web,Instant
12119,Debt collection,"Complaint: Loan modification,collection,foreclosure",DC,2016-10-03 00:00:00,Web,Instant
12120,Bank account or service,Complaint: Problems caused by my funds being low,MI,2015-04-20 00:00:00,Ema,Fast
12121,Bank account or service,"Complaint: Account opening, closing, or management",CA,2015-10-26 00:00:00,Ema,Fast
12122,Credit card,Complaint: Billing disputes,NY,2013-06-03 00:00:00,Pos,Instant
12123,Bank account or service,"Complaint: Account opening, closing, or management",NY,2015-04-16 00:00:00,Ema,Fast
12124,Bank account or service,"Complaint: Account opening, closing, or management",PA,2013-05-16 00:00:00,Ema,Fast
12125,Mortgage,"Complaint: Loan servicing, payments, escrow account",TN,2016-04-01 00:00:00,Web,Instant
12126,Credit reporting,Complaint: Credit reporting company's investigation,DE,2016-10-23 00:00:00,Web,Instant
12127,Debt collection,Complaint: Communication tactics,WI,2014-07-24 00:00:00,Web,Instant
12128,Student loan,Complaint: Dealing with my lender or servicer,VA,2016-03-29 00:00:00,Pos,Fast
12129,Mortgage,"Complaint: Application, originator, mortgage broker",FL,2013-02-01 00:00:00,Ema,Fast
12130,Debt collection,Complaint: Improper contact or sharing of info,MO,2015-10-10 00:00:00,Web,Instant
12131,Debt collection,Complaint: Communication tactics,NY,2014-05-23 00:00:00,Web,Instant
12132,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2014-03-31 00:00:00,Web,Instant
12133,Mortgage,"Complaint: Loan servicing, payments, escrow account",VA,2015-03-20 00:00:00,Web,Instant
12134,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2015-09-09 00:00:00,Web,Instant
12135,Mortgage,"Complaint: Loan servicing, payments, escrow account",NC,2015-02-23 00:00:00,Web,Instant
12136,Credit card,Complaint: Billing statement,OH,2016-02-24 00:00:00,Web,Instant
12137,Credit reporting,Complaint: Credit reporting company's investigation,MD,2014-03-24 00:00:00,Web,Instant
12138,Consumer Loan,Complaint: Managing the loan or lease,CT,2015-01-25 00:00:00,Web,Fast
12139,Mortgage,"Complaint: Application, originator, mortgage broker",CA,2015-08-19 00:00:00,Web,Instant
12140,Bank account or service,Complaint: Deposits and withdrawals,WA,2015-08-06 00:00:00,Web,Instant
12141,Mortgage,"Complaint: Loan servicing, payments, escrow account",OH,2016-08-23 00:00:00,Web,Instant
12142,Mortgage,"Complaint: Loan servicing, payments, escrow account",NY,2013-11-01 00:00:00,Web,Instant
12143,Bank account or service,"Complaint: Account opening, closing, or management",VA,2016-10-09 00:00:00,Web,Instant
12144,Mortgage,"Complaint: Loan servicing, payments, escrow account",NC,2015-01-13 00:00:00,Web,Fast
12145,Bank account or service,"Complaint: Account opening, closing, or management",NC,2014-09-17 00:00:00,Ema,Fast
12146,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2015-04-17 00:00:00,Web,Instant
12147,Debt collection,Complaint: Taking/threatening an illegal action,OH,2014-12-12 00:00:00,Web,Instant
12148,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2014-03-26 00:00:00,Web,Fast
12149,Consumer Loan,Complaint: Taking out the loan or lease,NY,2015-10-13 00:00:00,Web,Instant
12150,Debt collection,Complaint: Communication tactics,WA,2013-09-29 00:00:00,Web,Instant
12151,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2016-08-04 00:00:00,Web,Instant
12152,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2015-12-04 00:00:00,Web,Instant
12153,Consumer Loan,Complaint: Problems when you are unable to pay,MO,2015-05-25 00:00:00,Web,Fast
12154,Credit card,Complaint: Identity theft / Fraud / Embezzlement,CA,2015-01-29 00:00:00,Web,Instant
12155,Payday loan,Complaint: Charged fees or interest I didn't expect,MI,2015-12-02 00:00:00,Web,Instant
12156,Mortgage,"Complaint: Loan servicing, payments, escrow account",OR,2016-02-20 00:00:00,Web,Instant
12157,Mortgage,"Complaint: Loan servicing, payments, escrow account",NY,2013-07-10 00:00:00,Pos,Instant
12158,Debt collection,"Complaint: Loan modification,collection,foreclosure",GA,2013-11-20 00:00:00,Web,Instant
12159,Credit reporting,Complaint: Credit reporting company's investigation,GA,2015-08-28 00:00:00,Web,Instant
12160,Bank account or service,"Complaint: Making/receiving payments, sending money",FL,2016-12-03 00:00:00,Web,Instant
12161,Mortgage,"Complaint: Loan servicing, payments, escrow account",NY,2014-03-26 00:00:00,Web,Instant
12162,Debt collection,"Complaint: Loan modification,collection,foreclosure",CA,2013-09-08 00:00:00,Web,Instant
12163,Student loan,Complaint: Can't repay my loan,WV,2014-05-14 00:00:00,Web,Instant
12164,Credit card,Complaint: Billing disputes,FL,2016-08-01 00:00:00,Web,Instant
12165,Bank account or service,"Complaint: Account opening, closing, or management",CA,2016-03-05 00:00:00,Pho,Instant
12166,Mortgage,"Complaint: Loan servicing, payments, escrow account",NY,2015-10-21 00:00:00,Pos,Fast
12167,Mortgage,Complaint: Credit decision / Underwriting,FL,2015-06-24 00:00:00,Web,Instant
12168,Mortgage,"Complaint: Loan servicing, payments, escrow account",WA,2014-07-24 00:00:00,Web,Instant
12169,Bank account or service,Complaint: Deposits and withdrawals,VA,2014-08-13 00:00:00,Web,Instant
12170,Debt collection,Complaint: Communication tactics,CA,2013-11-21 00:00:00,Web,Instant
